id,Edicion,Id_Propuesta,Titulo,id_distrito,nombre_distrito,Numero_Apoyos,Seleccionada,cluster_id,tema,tema_id,Seleccionada_bool
689,2,70,Bajar el carril bici de la Avenida del Puerto a la calzada,11,Poblats Marítims,176,SI,1,Carriles bici y movilidad ciclista,7,True
694,2,75,Reacondicionament d'una vorera.,17,Pobles del Nord,33,NO,49,Recogida de residuos,27,False
701,2,82,Zonas para perros en todos los barrios,2,l'Eixample,35,NO,0,Pipicanes y zonas caninas,25,False
736,2,117,"Campaña Perros si, ciudad limpia tambien"": + espacios + concienciacion - cacas""",13,Algirós,15,NO,0,Pipicanes y zonas caninas,25,False
758,2,139,Carril bici que cruce toda la zona de malilla,10,Quatre Carreres,5,NO,1,Carriles bici y movilidad ciclista,7,False
770,2,151,PARQUE CANINO,16,Benicalap,8,NO,0,Pipicanes y zonas caninas,25,False
788,2,169,Parque Central,2,l'Eixample,15,NO,34,Parques y plazas,23,False
810,2,191,Rehabilitacion kiosko/pergola en Parque municipal de Orriols,15,Rascanya,31,NO,34,Parques y plazas,23,False
852,2,233,Crear Espacios de ocio saludable para adolescentes de 12 a 16 años,13,Algirós,11,NO,-1,Sin clasificar,36,False
874,2,255,CARRIL BICI y TRaFICO de UN SOLO SENTIDO Avda Cardenal Benlloch- Manuel Candela,13,Algirós,14,NO,1,Carriles bici y movilidad ciclista,7,False
882,2,263,Jardin en el solar entre Pintor Maella y Samuel Ros,12,Camins al Grau,42,SI,16,Pedanías y barrios periféricos,24,True
890,2,271,REFUGI DE LA GUERRA CIVIL A MASSARROJOS,17,Pobles del Nord,41,SI,-1,Sin clasificar,36,True
894,2,275,TARJETA RESIDENTE ZONA NARANJA,2,l'Eixample,9,NO,38,Paneles informativos,21,False
958,2,339,"Rediseño parque infantil calle Guardia Civil, Num. 20/21/22 y 23",14,Benimaclet,13,NO,33,Parques infantiles,22,False
987,2,368,MODIFICACIoN  ACCESO PEATONAL ELEVADO CALLE SOT DE CHERA CON LA CALLE FORTALENI,18,Pobles de l'Oest,78,SI,42,Aceras y movilidad peatonal,2,True
1060,2,441,Cambio de farolas en la Malvarrosa,11,Poblats Marítims,2,NO,46,Pipicanes y zonas caninas,25,False
1061,2,442,ZONA DE JUEGOS INFANTILES (PARQUE INFANTIL) - CALLES HIEDRA/MALLORQUINS/LINTERNA,1,Ciutat Vella,17,SI,-1,Sin clasificar,36,True
1302,3,1095,ASFALTADO COMPLETO DE LA AVENIDA DE CARDENAL BENLLOCH.,0,Toda la ciudad,20,NO,-1,Sin clasificar,36,False
1467,3,1260,BIBLIOTECA BARRIO SAN ISIDRO,0,Toda la ciudad,15,NO,4,Bibliotecas y ludotecas,5,False
1502,3,1295,DIFUSIoN ANIMALES EN ADOPCIoN EN ESPACIOS PuBLICOS,0,Toda la ciudad,9,NO,0,Pipicanes y zonas caninas,25,False
1517,3,1310,AMPLIACIoN Y MEJORA DEL PARQUE INFANTIL DEL RECINTO INTERIOR DEL MERCADO ABASTOS,0,Toda la ciudad,11,NO,33,Parques infantiles,22,False
1553,3,1347,SEÑALIZAR CON PLACAS LUMINOSAS PASOS DE PEATONES CALLE MAYOR DE NAZARET,0,Toda la ciudad,2,NO,7,Iluminación pública,15,False
1721,3,1517,DEJAR PESCAR EN LA GOLA DEL PUXOL LAS VEINS DEL SALER I GAVINES,0,Toda la ciudad,2,NO,47,Convivencia y mobiliario urbano,11,False
1883,4,2112,REHABILITACIoN DEL SUELO DEL PABELLON ESCOLAR DEL COLEGIO MIGUEL HERNANDEZ,15,Rascanya,9,NO,-1,Sin clasificar,36,False
1919,4,2148,ESPACIO LIBRE PARA EL DESARROLLO DE ACTIVIDADES COMUNITARIAS,19,Pobles del Sud,0,NO,38,Paneles informativos,21,False
1997,4,2226,HABILITAR ZONA DESCaRREGA I CONTENIDORS MERCAT DEL CABANYAL,11,Poblats Marítims,10,NO,17,Rehabilitación de mercados,30,False
2205,4,2434,CARACTERiSTICAS DE LOS aRBOLES DE LAS PLAZAS DEL DISTRITO DE PATRAIX,8,Patraix,15,NO,37,Parques y plazas,23,False
2237,4,2466,COMETIDA DE AGUA Y/O CUARTO DE BAÑO EN LOCAL DE LA A. VV.,10,Quatre Carreres,0,NO,12,Fuentes y aseos públicos,14,False
2404,5,3092,Bolardo,0,Toda la ciudad,4,NO,46,Pipicanes y zonas caninas,25,False
2416,5,3104,Conectar Valencia con el Parque fluvial del Turia,0,Toda la ciudad,212,NO,13,Río Turia y litoral,34,False
2425,5,3113,Reforma calle Pedro de Valencia,0,Toda la ciudad,12,NO,-1,Sin clasificar,36,False
2444,5,3132,"benimamet, campito de futbito.",0,Toda la ciudad,36,NO,45,Pedanías y barrios periféricos,24,False
2486,5,3174,Ayudas fiscales a las familias monoparentales y monomarentales,0,Toda la ciudad,15,NO,-1,Sin clasificar,36,False
2492,5,3180,Adecuar solar en Benicalap,0,Toda la ciudad,109,NO,3,Solares y suelo disponible,37,False
2539,5,3227,Cruce Marina Baixa-Hospital Arnau,0,Toda la ciudad,10,NO,18,Centros de salud,9,False
2544,5,3232,"Carril Bici Castellar-Valencia, acceso a Valenbisi y motos electri. en Castellar",0,Toda la ciudad,110,SI,1,Carriles bici y movilidad ciclista,7,True
2582,5,3270,Adecuar solar y hacer un parque en Benicalap,0,Toda la ciudad,41,NO,3,Solares y suelo disponible,37,False
2638,5,3326,Reducir numero de asesores y destinar ese dinero a parques infantiles..,0,Toda la ciudad,25,NO,33,Parques infantiles,22,False
2837,5,3525,Desplazar parada autobuses de la linea amarilla,0,Toda la ciudad,10,NO,8,Transporte público (EMT),38,False
2870,5,3559,PASARELA CICLOPEATONAL  LA TORRE-SOCIOPOLIS CON SAN MARCELINO,0,Toda la ciudad,34,NO,37,Parques y plazas,23,False
3002,6,4058,Biblioteca y espacio de creacion colaborativa junto avenida Maestro Rodrigo,4,Campanar,286,NO,4,Bibliotecas y ludotecas,5,False
3102,6,4158,¿QUe RUIDO HACE UNA PASTELERiA? REUBICACIoN DE LOS SONoMETROS DE RUZAFA,2,l'Eixample,63,NO,23,Reducción del ruido,29,False
3240,6,4296,Arcs d'entrada al barri xines,3,Extramurs,41,SI,42,Aceras y movilidad peatonal,2,True
3311,6,4367,Rehabilitacion C/ Jordi de Sant Jordi,13,Algirós,10,NO,19,Rehabilitación del patrimonio,31,False
3365,6,4421,Policia de barrio,12,Camins al Grau,45,NO,15,Seguridad ciudadana,35,False
3427,6,4483,Pacificar el trafico en la antigua carretera de Barcelona,17,Pobles del Nord,7,NO,43,Pacificación del tráfico,20,False
3531,6,4588,Crear plaza en Monestir de Poblet con Aparicio Albiñana,4,Campanar,41,NO,-1,Sin clasificar,36,False
3686,6,4744,Educacion canina,15,Rascanya,15,NO,0,Pipicanes y zonas caninas,25,False
3732,6,4790,REDACCIo DE PROJECTE PER A LA REHABILITACIo DE L'ESTACIo DEL GRAU,11,Poblats Marítims,37,NO,19,Rehabilitación del patrimonio,31,False
3735,6,4793,Mejora acera y carril bici de ronda nord,15,Rascanya,31,NO,1,Carriles bici y movilidad ciclista,7,False
3749,6,4809,PEATONALIZACIoN PARCIAL DE LA CALLE AReVALO BACA / PEATONALITZACIo PARCIAL DEL C,6,el Pla del Real,11,NO,42,Aceras y movilidad peatonal,2,False
3753,6,4813,Propuesta para la creacion de un reten de policia en la zona vieja de Orriols,15,Rascanya,31,NO,15,Seguridad ciudadana,35,False
3831,6,4892,LLOCS PuBLICS ON APARCAR,16,Benicalap,13,NO,9,Aparcamiento para vehículos,3,False
3877,6,4939,Dos Pasos de Peatones en Perez Galdos,3,Extramurs,76,NO,47,Convivencia y mobiliario urbano,11,False
3915,6,4977,Mampara protectora,9,Jesús,58,NO,47,Convivencia y mobiliario urbano,11,False
3995,6,5057,Energia fotovoltaica en cerramientos laterales de edificios altos,1,Ciutat Vella,17,NO,3,Solares y suelo disponible,37,False
4058,6,5120,Reajuste y recolocacion de contenedores para no restar aparcamiento,7,l'Olivereta,8,NO,9,Aparcamiento para vehículos,3,False
4077,6,5139,Incremento de la iluminacion de forma sostenible en el Parque del Oeste,7,l'Olivereta,23,NO,7,Iluminación pública,15,False
4086,6,5148,HUERTO URBANO: REUTILIZACIoN DEL SOLAR DE CALLE SAGUNTO/LeRIDA,5,la Saïdia,21,NO,3,Solares y suelo disponible,37,False
4177,6,5239,ESCULTURA HOMENAJE A LOS SANITARIOS COVID-19 EN EL ENTORNO DEL HOSPITAL LA FE,10,Quatre Carreres,18,NO,18,Centros de salud,9,False
4265,7,5327,Reparar Ventanas - Fachada - Rejas - Escultura - Palacete Jardin Monforte,6,el Pla del Real,41,NO,31,Jardines y arbolado,17,False
4327,7,5389,Plantar cerezos Japoneses en la calle La Paz. Espectacular floracion primaveral.,1,Ciutat Vella,51,NO,31,Jardines y arbolado,17,False
4411,7,5473,MEJORA CLIMATIZACIoN - ARCHIVO MUNICIPAL INTERMEDIO,8,Patraix,31,NO,39,Centros cívicos y huertos urbanos,8,False
4539,7,5601,Limpieza exhaustiva de calles y aceras de valencia y poda de arboles,10,Quatre Carreres,16,NO,-1,Sin clasificar,36,False
4554,7,5616,W.C. EN PARC DE MALILLA,10,Quatre Carreres,0,SI,34,Parques y plazas,23,True
4650,7,5712,Completar jardi/parc entre Ctra. Font Sant Lluis,10,Quatre Carreres,26,NO,-1,Sin clasificar,36,False
4710,7,5772,HACER NUEVA LA ACERA PAR DE LA CALLE INDUSTRIA,12,Camins al Grau,3,NO,42,Aceras y movilidad peatonal,2,False
4814,7,5876,LiNEA DE AUTOBuS A UNIVERSIDAD Y PLAYA EN RONDA NORTE,16,Benicalap,35,NO,8,Transporte público (EMT),38,False
4867,7,5929,PACIFICACIoN DEL TRaFICO EN LA CALLE aNGEL GUIMERa,3,Extramurs,5,NO,14,Pacificación del tráfico,20,False
4965,7,6027,Cambio direccion coches calle,9,Jesús,0,NO,42,Aceras y movilidad peatonal,2,False
5255,7,6317,Plaza Maria Mazzarello Orriols,15,Rascanya,6,NO,37,Parques y plazas,23,False
5352,7,6414,Sensibilizacion maltrato animal en la plaza de toros,1,Ciutat Vella,13,NO,0,Pipicanes y zonas caninas,25,False
5384,7,6446,Soterramiento de los basureros,3,Extramurs,13,NO,48,Recogida de residuos,27,False
5393,7,6455,PARQUE PERROS - VALLADO DEL aREA DE SOCIALIZACIoN DE PERROS JUNTO NUEVO MESTALLA,16,Benicalap,27,NO,0,Pipicanes y zonas caninas,25,False
5425,7,6487,Arbolado en Calle San Jacinto,3,Extramurs,8,NO,42,Aceras y movilidad peatonal,2,False
5467,7,6529,"Bancos en las calles de este barrio, casi son inexistentes.",7,l'Olivereta,7,NO,9,Aparcamiento para vehículos,3,False
5539,7,6601,Bancos alrededor del CEIP Eliseo Vidal,8,Patraix,57,NO,49,Recogida de residuos,27,False
5590,7,6652,Mejora recogida aguas pluviales en Gran Via Marques del Turia,6,el Pla del Real,3,NO,12,Fuentes y aseos públicos,14,False
5668,7,6730,ADECENTAR PASAJES CREANDO PASEOS PEATONALES CON ZONAS VERDES LIBRES DE HUMOS,10,Quatre Carreres,44,NO,9,Aparcamiento para vehículos,3,False
614,1,2016-00110,Repavimentacion con fonoabsorbente de la rotonda de blasco ibañez- cardenal benlloch y calle clariano,13,Algirós,0,SI,42,Aceras y movilidad peatonal,2,True
662,2,43,Ampliacion aceras en marginal turia entre tramo puente del Real y CAC,2,l'Eixample,3,NO,10,Puentes y vías peatonales,26,False
700,2,81,Soterramiento contenedores C/QUART,3,Extramurs,19,NO,48,Recogida de residuos,27,False
765,2,146,NUEVO PARQUE DE CALISTENIA EN BENICALAP,16,Benicalap,39,SI,34,Parques y plazas,23,True
834,2,215,Revision trafico rodado y aparcamiento en Malilla,10,Quatre Carreres,7,NO,43,Pacificación del tráfico,20,False
840,2,221,Adecuacion Parque Santa Maria Micaela,3,Extramurs,4,NO,-1,Sin clasificar,36,False
995,2,376,Camaras de vigilancia seguridad,16,Benicalap,0,NO,20,Seguridad ciudadana,35,False
1071,2,452,huerto urbano espacio multicultural,11,Poblats Marítims,48,SI,36,Equipamientos culturales,12,True
1188,2,569,Anell de Vianants Tres Forques – Patraix  (tram de Patraix -- Colecamins),8,Patraix,52,SI,-1,Sin clasificar,36,True
1210,2,591,"ACONDICIONAMIENTO DE ACERAS EN C/ VIVER, C/ JUAN GINER Y C/ING. ALBERTO DOÑATE",14,Benimaclet,0,NO,45,Pedanías y barrios periféricos,24,False
1250,3,1041,REASFALTAR LA CALLE POETA EDUARDO BUiL Y PONER UN PASO DE CEBRA,0,Toda la ciudad,63,NO,16,Pedanías y barrios periféricos,24,False
1285,3,1078,ZONA DEPORTIVA EN LA PLAZA NOU MOLES/CALLE TORRES TORRES/CALLE CARTAGENA,0,Toda la ciudad,6,NO,27,Instalaciones deportivas,16,False
1354,3,1147,HABILITAR ZONAS EN EL RiO TURIA PARA SLACKLINE (EQUILIBRIOS SOBRE CUERDA FLOJA),0,Toda la ciudad,16,NO,13,Río Turia y litoral,34,False
1611,3,1407,CIERRE DE CONTENEDORES,0,Toda la ciudad,1,NO,48,Recogida de residuos,27,False
1659,3,1455,MILLORES AL CEIP JOSe SENENT DE MASSARROJOS,0,Toda la ciudad,113,NO,46,Pipicanes y zonas caninas,25,False
1682,3,1478,APERTURA BIBLIOTECA PuBLICA DE VIVEROS,0,Toda la ciudad,1,NO,4,Bibliotecas y ludotecas,5,False
1755,3,1551,APARCAMIENTO EN EL PUEBLO DEL SALER,0,Toda la ciudad,3,NO,9,Aparcamiento para vehículos,3,False
1776,4,2005,BAJAR EL CARRIL BICI DE LA AVENIDA DEL PUERTO A LA CALZADA.,20,No consta,215,NO,1,Carriles bici y movilidad ciclista,7,False
1798,4,2027,CINTURO CICLISTA LAS POBLATS DEL NORT I VALENCIA,17,Pobles del Nord,71,SI,1,Carriles bici y movilidad ciclista,7,True
1856,4,2085,"REURBANIZAR RAMIRO DE MAEZTU, HACIENDO DOBLE SENTIDO Y CREAR CARRIL BICI.",12,Camins al Grau,49,NO,1,Carriles bici y movilidad ciclista,7,False
1889,4,2118,REMODELACION PZ CRONISTA FCO MOMBLANCH Y LIBERTADOR SIMON BOLiVAR,11,Poblats Marítims,0,NO,45,Pedanías y barrios periféricos,24,False
1928,4,2157,"AMPLIACIoN DEL ""PARKING"" DISUASORIO DEL SOLAR DEL METRO EN BARRIO SAN ISIDRO",8,Patraix,0,NO,9,Aparcamiento para vehículos,3,False
1944,4,2173,ZONA NARANJA RUSSAFA,2,l'Eixample,2,NO,-1,Sin clasificar,36,False
2002,4,2231,AJARDINAMIENTO MEDIANAS Y ALCORQUES,10,Quatre Carreres,7,NO,47,Convivencia y mobiliario urbano,11,False
2013,4,2242,PEATONALITZACIo C/ANDREU JULIa I ELIMINACIo BOLARDOS DEL COL·LEGI CERVANTES,3,Extramurs,38,NO,47,Convivencia y mobiliario urbano,11,False
2016,4,2245,ACONDICIONAR E INSONORIZAR AULA DE ESTUDIOS. O BIBLIOTECA Y PONER WIFFI EL LOS O,19,Pobles del Sud,8,NO,29,Centros educativos,10,False
2124,4,2353,AMPLIACIoN PANELES FONOABSORVENTES SITUADOS ENTRE V-30 Y CIUTAT DE L`APRENENT.,9,Jesús,6,NO,44,Repavimentación de calzadas,32,False
2142,4,2371,ADQUISICIo DE TAULES PLEGABLES DE MALETA PER A CARPESA,17,Pobles del Nord,24,SI,-1,Sin clasificar,36,True
2155,4,2384,ANFITEATRO AL AIRE LIBRE DE BENIMaMET  CUBRIR CON MaS LONAS Y PERGOLAS,18,Pobles de l'Oest,46,NO,-1,Sin clasificar,36,False
2158,4,2387,"PARALLAMPS AL POBLE (ESGLeSIA, ESCOLA I ALTOS)",17,Pobles del Nord,22,NO,29,Centros educativos,10,False
2204,4,2433,PASO PEATONES/SEMaFO EN GENERAL AVILeS A LA ALTURA DELUiS BUÑUEL (MERCADONA),4,Campanar,10,NO,47,Convivencia y mobiliario urbano,11,False
2260,4,2489,GARANTIZAR LA SEGURIDAD DE LOS VIANDANTES  EN ACERAS C/ HERNAN CORTES Y PIZARRO,2,l'Eixample,52,NO,20,Seguridad ciudadana,35,False
2265,4,2494,RESTAURACIoN ALQUERIA C/ OLBA 9 /11,5,la Saïdia,43,NO,-1,Sin clasificar,36,False
2266,4,2495,REHABILITAR I CANVIAR EL RECORREGUT DEL CARRIL BICI PEL PASSEIG MARiTM,11,Poblats Marítims,61,SI,1,Carriles bici y movilidad ciclista,7,True
2358,5,3046,Segunda Fase Rehabilitacion Alqueria Falco,0,Toda la ciudad,81,NO,-1,Sin clasificar,36,False
2378,5,3066,Ampliar aceras de la CALLE SAN VICENTE,0,Toda la ciudad,39,NO,42,Aceras y movilidad peatonal,2,False
2395,5,3083,Una base en condiciones para el voluntariado de proteccion civil de Valencia.,0,Toda la ciudad,12,NO,-1,Sin clasificar,36,False
2409,5,3097,Paso de peatones y embellecer campa enfrente Camino Nuevo Paterna,0,Toda la ciudad,21,NO,-1,Sin clasificar,36,False
2412,5,3100,Construir una biblioteca publica en la Malvarrosa,0,Toda la ciudad,63,NO,4,Bibliotecas y ludotecas,5,False
2428,5,3116,Carril Bici Carrer Russafa (entre Peris i Valero-Marques del Turia),0,Toda la ciudad,32,NO,1,Carriles bici y movilidad ciclista,7,False
2448,5,3136,Incrementar arees verdes Russafa,0,Toda la ciudad,83,NO,25,Zonas verdes,39,False
2478,5,3166,NUEVO CARRIL BICI ENTRE ZAIDiA Y MARCHALENES Y RECUPERACIoN DE LAS ACERAS,0,Toda la ciudad,105,NO,1,Carriles bici y movilidad ciclista,7,False
2488,5,3176,Trinquete publico en barrio patraix,0,Toda la ciudad,102,NO,-1,Sin clasificar,36,False
2509,5,3197,Vallado seguro nuevo parque c/Silla (Antiguo solar Calatrava) Benimamet,0,Toda la ciudad,27,NO,34,Parques y plazas,23,False
2514,5,3202,PISCINA MUNICIPAL EN BARRIO CAMPANAR,0,Toda la ciudad,45,NO,5,Instalaciones deportivas,16,False
2585,5,3273,Reforma calle Gorgos y reordenacion carril bici,0,Toda la ciudad,14,NO,1,Carriles bici y movilidad ciclista,7,False
2606,5,3294,Soterramiento  contenedores de basura en benicalap,0,Toda la ciudad,17,NO,32,Recogida de residuos,27,False
2631,5,3319,Creacio de carrils bici a la Fonteta de Sant Lluis,0,Toda la ciudad,9,NO,1,Carriles bici y movilidad ciclista,7,False
2705,5,3393,Centro salud MALILLA. Que sea una realidad!,0,Toda la ciudad,128,NO,18,Centros de salud,9,False
2719,5,3407,MEJORA DEL PARQUE INFANTIL Y AREA DEPORTIVA LEBON,0,Toda la ciudad,116,NO,-1,Sin clasificar,36,False
2767,5,3455,Pacificacion camino de Moncada,0,Toda la ciudad,7,NO,-1,Sin clasificar,36,False
2789,5,3477,Accesibilidad con pictogramas,0,Toda la ciudad,180,NO,22,Accesibilidad peatonal,1,False
2828,5,3516,Zona de socializacion de perros en CAMPANAR,0,Toda la ciudad,11,NO,0,Pipicanes y zonas caninas,25,False
2854,5,3542,Contenedores con pedal en todos los barrios de la ciudad,0,Toda la ciudad,7,NO,1,Carriles bici y movilidad ciclista,7,False
2922,5,3611,Horts urbans i millora instal.lacions Parc Fluvial del Turia,0,Toda la ciudad,12,NO,13,Río Turia y litoral,34,False
2968,6,4024,Adecuamiento de solar en Benicalap,16,Benicalap,89,NO,3,Solares y suelo disponible,37,False
2984,6,4040,Jardin en parcela municipal junto Escuelas Jesuitas (C/ Reina Violante),4,Campanar,309,NO,-1,Sin clasificar,36,False
3041,6,4097,Aceras,3,Extramurs,37,NO,46,Pipicanes y zonas caninas,25,False
3061,6,4117,ELIMINAR PLAZAS APARCAMIENTO MEDIANERA FINAL JUSTO Y PASTOR,13,Algirós,31,NO,9,Aparcamiento para vehículos,3,False
3063,6,4119,SOTERRAMIENTO CONTENEDORES - AMPLIACIoN BOCA DE VERTIDO CONTENEDOR,3,Extramurs,68,NO,48,Recogida de residuos,27,False
3079,6,4135,AMPLIACIoN APARCAMIENTO JUNTO AL METRO EN SAN ISIDRO,8,Patraix,63,NO,9,Aparcamiento para vehículos,3,False
3087,6,4143,Ampliacion de espacio peatonal en Emilio Baro y Dolores Marques,14,Benimaclet,99,NO,47,Convivencia y mobiliario urbano,11,False
3103,6,4159,Ampliacion Jardin Botanico  - Parcela Jesuitas,3,Extramurs,110,NO,31,Jardines y arbolado,17,False
3180,6,4236,AMPLIACIO VORERES CARRER DE BAIX DE MASSARROJOS,17,Pobles del Nord,7,NO,-1,Sin clasificar,36,False
3225,6,4281,Pacificar parque Gayano Lluch,16,Benicalap,37,NO,34,Parques y plazas,23,False
3228,6,4284,Eliminar solares y edificios ruinosos calles Pepita y Ruaya.,5,la Saïdia,111,NO,3,Solares y suelo disponible,37,False
3242,6,4298,COLOCAR BANDAS SONORAS EN SAN VICENTE MARTIR,9,Jesús,22,NO,-1,Sin clasificar,36,False
3282,6,4338,Peatonalizar calle Albacete salida Colegio Agustinos,3,Extramurs,19,NO,41,Reurbanización de calles,33,False
3315,6,4371,Carril bici en tunel de la Gran Via Ramon y Cajal con Gran Via de las Germanias,3,Extramurs,70,NO,1,Carriles bici y movilidad ciclista,7,False
3379,6,4435,? NUEVO GIMNASIO DE BARRAS JUNTO PUENTE DE LOS SERRANOS<,5,la Saïdia,31,NO,-1,Sin clasificar,36,False
3450,6,4506,plaza monteolivete- asfaltado calle,10,Quatre Carreres,37,NO,42,Aceras y movilidad peatonal,2,False
3454,6,4510,Energia Solar,11,Poblats Marítims,35,NO,3,Solares y suelo disponible,37,False
3476,6,4533,NUEVO CENTRO MAYORES CAMINS AL GRAU,12,Camins al Grau,53,NO,-1,Sin clasificar,36,False
3564,6,4621,CAMBIO FAROLAS AUTOPISTA - L`alqueria de la Comtessa  MALILLA,10,Quatre Carreres,13,NO,43,Pacificación del tráfico,20,False
3603,6,4660,CICLOCALLE HASTA ESTACIoN JOAQUiN SOROLLA (POR MAESTRO SOSA),3,Extramurs,31,NO,1,Carriles bici y movilidad ciclista,7,False
3649,6,4707,Incorporaciones para vehiculos en Avda Maestro Rodrigo en Catriel central,4,Campanar,17,NO,-1,Sin clasificar,36,False
3667,6,4725,Eix Verd Paral·lel a Peris i Valero - Eje Peatonal Pepita Samper,10,Quatre Carreres,37,NO,-1,Sin clasificar,36,False
3684,6,4742,REURBANIZACIoN CALLE ALBACETE Y MAESTRO SOSA,3,Extramurs,38,SI,41,Reurbanización de calles,33,True
3690,6,4748,Aumento de la luminosidad en las calles del barrio Nou Moles,7,l'Olivereta,20,NO,7,Iluminación pública,15,False
3699,6,4757,Rehabilitacion de la antigua casona como escuela tsller,18,Pobles de l'Oest,15,NO,19,Rehabilitación del patrimonio,31,False
3750,6,4810,Acabar el nuevo paseo de Justo Ramirez y adecentar solares de esa zona,5,la Saïdia,16,NO,3,Solares y suelo disponible,37,False
3832,6,4893,Ajardinamiento centro salud padre Jofre y aparatos personas mayores,8,Patraix,58,NO,18,Centros de salud,9,False
3860,6,4921,Readoquinar la calle La Floresta,11,Poblats Marítims,3,NO,26,Pedanías y barrios periféricos,24,False
3907,6,4969,Revertir el mur de l’ampliacio nord del port,11,Poblats Marítims,438,NO,11,Litoral y puerto,18,False
3917,6,4979,"Carril bici, clicocarrer en la Malva-rosa. (Associacio VVAA Malva-rosa)",11,Poblats Marítims,53,NO,1,Carriles bici y movilidad ciclista,7,False
3929,6,4991,Carril bici angel Guimera y calle Linares,3,Extramurs,13,NO,1,Carriles bici y movilidad ciclista,7,False
3943,6,5005,"Control de velocidad en grandes avenidas: Inst Obrero, Pte Montolivete, Maristas",10,Quatre Carreres,5,NO,24,Reducción de velocidad y zonas 30,28,False
3982,6,5044,CANCHA DE PRACTICAS DE GOLF PARA FOMENTAR EL GOLF EN LOS NIÑOS Y LAS FAMILIAS,11,Poblats Marítims,22,NO,-1,Sin clasificar,36,False
3989,6,5051,CAMBIO ALUMBRADO C/ SANTOS JUSTO Y PASTOR (TRAMO C/INDUSTRIA - C/SERERiA),13,Algirós,7,NO,40,Pedanías y barrios periféricos,24,False
3993,6,5055,area socializacion de perros patraix.,8,Patraix,15,NO,0,Pipicanes y zonas caninas,25,False
3999,6,5061,CAMBIO DE ACERAS DE LA CALLE JULIaN PEÑA,7,l'Olivereta,6,NO,42,Aceras y movilidad peatonal,2,False
4002,6,5064,Carril bici benimaclet,14,Benimaclet,15,NO,1,Carriles bici y movilidad ciclista,7,False
4046,6,5108,Puntos de alimentacion para Colonias Felinas Urbanas,10,Quatre Carreres,40,SI,2,Bienestar animal,6,True
